year_end,neighborhood,parcels,city_owned
2011,MERRILL PARK,526,0
2011,METCALFE PARK,557,9
2011,MIDTOWN,1297,11
2011,MILL VALLEY,331,0
2011,MILLER VALLEY,108,0
2011,MILWAUKEE RIVER PARKWAY,231,0
2011,MITCHELL FIELD,60,0
2011,MITCHELL PARK,8,0
2011,MITCHELL WEST,872,0
2011,MORGAN HEIGHTS,542,0
2011,MORGANDALE,2487,0
2011,MOUNT MARY,699,0
2011,MOUNT OLIVET,56,0
2011,MURRAY HILL,660,0
2011,MUSKEGO WAY,1867,3
2011,"NASH PARK",847,0
2011,"NATIONAL PARK",456,0
2011,NEW COELN,160,0
2011,NORTH DIVISION,1679,23
2011,NORTH GRANVILLE,42,0
2011,NORTHPOINT,550,0
2011,NORTHRIDGE,226,0
2011,NORTHRIDGE LAKES,313,0
2011,OLD NORTH MILWAUKEE,3055,12
2011,PARK KNOLL,395,0
2011,PARK PLACE,40,0
2011,PARK VIEW,131,0
2011,PARKWAY HILLS,153,0
2011,PHEASANT RUN,482,0
2011,POLLBER HEIGHTS,74,0
2011,POLONIA,1004,1
2011,RED OAK HEIGHTS,232,0
2011,RIDGEVIEW,90,0
2011,RIVER BEND,499,0
2011,RIVERSIDE PARK,238,0
2011,RIVERTON HEIGHTS,465,0
2011,RIVERWEST,2954,3
2011,ROLLING GREEN,495,0
2011,ROOSEVELT GROVE,1454,3
2011,ROOT CREEK,479,0
2011,RUFUS KING,1362,3
2011,SAINT JOSEPH,1617,3
2011,SAVELAND PARK,588,0
2011,SERVITE WOODS,417,0
2011,SHERMAN PARK,1624,8
2011,SILVER CITY,807,0
2011,SILVER SPRING,2466,5
2011,SILVER SWAN,397,1
2011,SOUTHGATE,470,0
2011,SOUTHPOINT,537,0
2011,ST. AMELIAN'S,581,0
2011,STORY HILL,519,0
2011,SUNSET HEIGHTS,1243,2
2011,THE VALLEY / PIGSVILLE,143,0
2011,THURSTON WOODS,1177,1
2011,TIMMERMAN AIRPORT,52,0
2011,TIMMERMAN WEST,963,0
2011,TIPPECANOE,2011,0
2011,TOWN & COUNTRY MANOR,615,0
2011,TOWN OF LAKE,1867,0
2011,TRIANGLE,136,0
2011,TRIANGLE NORTH,228,2
2011,TRIPOLI PARK,233,0
2011,UPPER EAST SIDE,847,0
2011,UPTOWN,1403,5
2011,VALHALLA,557,0
2011,VALLEY FORGE,54,1
2011,VETERANS AFFAIRS,1,0
2011,VOGEL PARK,373,1
2011,WAHL PARK,827,2
2011,WALKER'S POINT,1176,1
2011,WALNUT HILL,447,5
2011,WASHINGTON HEIGHTS,1984,0
2011,WASHINGTON PARK,914,11
2011,WEDGEWOOD,477,0
2011,WEST VIEW,406,0
2011,WHISPERING HILLS,213,0
2011,WHITE MANOR,582,0
2011,WICK FIELD,162,0
2011,WILLIAMSBURG,596,4
2011,WILSON PARK,636,0
2011,WOODLAND COURT,135,0
2011,WOODLANDS,632,28
2011,WYRICK PARK,340,1
2011,YANKEE HILL,565,0
2012,ALCOTT PARK,483,0
2012,ALVERNO,162,0
2012,AMANI,1442,17
2012,ARLINGTON GARDENS,739,0
2012,ARLINGTON HEIGHTS,1194,12
2012,AVENUES WEST,275,6
2012,BARAN PARK,89,0
2012,BAY VIEW,5098,0
2012,BLUEMOUND HEIGHTS,1010,0
2012,BORCHERT FIELD,929,18
2012,BRADLEY ESTATES,1027,0
2012,BREWER'S HILL,595,0
2012,BRYNWOOD,2,0
2012,BUCHEL PARK,13,0
2012,BURNHAM PARK,1334,2
2012,CALUMET FARMS,378,1
2012,CAMBRIDGE HEIGHTS,493,0
2012,CANNON PARK,415,0
2012,CAPITOL HEIGHTS,1654,2
2012,CASTLE MANOR,749,0
2012,CLARKE SQUARE,987,1
2012,CLAYTON CREST,534,0
2012,CLOCK TOWER ACRES,345,0
2012,COLD SPRING PARK,279,0
2012,COLLEGE HEIGHTS,373,0
2012,COLUMBUS PARK,1122,0
2012,CONCORDIA,199,3
2012,COOPER PARK,1205,0
2012,COPERNICUS PARK,472,0
2012,DINEEN PARK,908,1
2012,DOWNER WOODS,658,0
2012,DRETZKA PARK,19,0
2012,ENDERIS PARK,917,0
2012,ESTABROOK PARK,9,0
2012,EUCLID PARK,455,0
2012,FAIR PARK,421,0
2012,FAIRFIELD,331,4
2012,FAIRVIEW,1382,0
2012,FERNWOOD,1062,0
2012,FLORIST HIGHLANDS,283,0
2012,FOREST HOME HILLS,761,0
2012,FRANKLIN HEIGHTS,2091,33
2012,FREEDOM VILLAGE,138,0
2012,GARDEN HOMES,586,3
2012,GOLDEN GATE,267,0
2012,GOLDEN VALLEY,1060,0
2012,GOLDMAN PARK,528,0
2012,GRA-RAM,478,0
2012,GRACELAND,789,1
2012,GRANTOSA,357,0
2012,GRANVILLE STATION,335,0
2012,GRANVILLE WOODS,2,0
2012,GRASSLYN MANOR,1573,2
2012,GREEN MOOR,187,0
2012,GROVER HEIGHTS,100,3
2012,HALYARD PARK,135,0
2012,HAMPTON HEIGHTS,2097,10
2012,HARAMBEE,2338,24
2012,HARBOR VIEW,149,0
2012,HARDER'S OAKS,150,0
2012,HAVENWOODS,176,0
2012,HAWLEY FARMS,598,0
2012,HAWTHORNE GLEN,122,0
2012,HERITAGE HEIGHTS,187,0
2012,HIGHWOOD ESTATES,500,0
2012,HILLSIDE,40,0
2012,HISTORIC MITCHELL STREET,1594,3
2012,HISTORIC THIRD WARD,614,0
2012,HOLLER PARK,167,0
2012,HONEY CREEK MANOR,834,0
2012,HONEY CREEK PARKWAY,435,0
2012,JACKSON PARK,2382,0
2012,JOHNSON'S WOODS,912,0
2012,JUNEAU TOWN,844,0
2012,KILBOURN TOWN,224,0
2012,KING PARK,166,3
2012,KOPS PARK,1169,0
2012,LAND BANK,19,0
2012,LAYTON PARK,1599,1
2012,LENOX HEIGHTS,452,0
2012,LINCOLN CREEK,1962,6
2012,LINCOLN PARK,1399,11
2012,LINCOLN VILLAGE,1938,5
2012,LINDSAY PARK,1055,0
2012,LITTLE MENOMONEE PARKWAY,274,0
2012,LONG VIEW,915,2
2012,LOWER EAST SIDE,2331,0
2012,LYONS PARK,521,0
2012,MACK ACRES,69,0
2012,MAITLAND PARK,319,0
2012,MAPLE TREE,385,3
2012,MARTIN DRIVE,410,1
2012,MC GOVERN PARK,1045,2
2012,MELODY VIEW,202,0
2012,MENOMONEE RIVER HILLS,1893,1
2012,MENOMONEE RIVER HILLS EAST,636,1
2012,MENOMONEE RIVER VALLEY,126,0
2012,MERRILL PARK,527,0
2012,METCALFE PARK,549,7
2012,MIDTOWN,1288,12
2012,MILL VALLEY,331,0
2012,MILLER VALLEY,108,0
2012,MILWAUKEE RIVER PARKWAY,231,0
2012,MITCHELL FIELD,60,0
2012,MITCHELL PARK,8,0
2012,MITCHELL WEST,872,0
2012,MORGAN HEIGHTS,541,0
2012,MORGANDALE,2487,0
2012,MOUNT MARY,699,0
2012,MOUNT OLIVET,56,0
2012,MURRAY HILL,660,0
2012,MUSKEGO WAY,1864,4
2012,"NASH PARK",847,1
2012,"NATIONAL PARK",456,0
2012,NEW COELN,160,0
2012,NORTH DIVISION,1678,19
2012,NORTH GRANVILLE,42,0
2012,NORTHPOINT,559,0
2012,NORTHRIDGE,226,0
2012,NORTHRIDGE LAKES,313,0
2012,OLD NORTH MILWAUKEE,3050,30
2012,PARK KNOLL,395,0
2012,PARK PLACE,41,0
2012,PARK VIEW,130,0
2012,PARKWAY HILLS,153,0
2012,PHEASANT RUN,482,1
2012,POLLBER HEIGHTS,74,0
2012,POLONIA,1004,1
2012,RED OAK HEIGHTS,232,0
2012,RIDGEVIEW,90,0
2012,RIVER BEND,499,0
2012,RIVERSIDE PARK,238,0
2012,RIVERTON HEIGHTS,465,0
2012,RIVERWEST,2951,2
2012,ROLLING GREEN,495,0
2012,ROOSEVELT GROVE,1451,3
2012,ROOT CREEK,479,0
2012,RUFUS KING,1359,12
2012,SAINT JOSEPH,1614,2
2012,SAVELAND PARK,588,0
2012,SERVITE WOODS,416,1
2012,SHERMAN PARK,1614,14
2012,SILVER CITY,807,1
2012,SILVER SPRING,2461,8
2012,SILVER SWAN,394,0
2012,SOUTHGATE,469,1
2012,SOUTHPOINT,535,0
2012,ST. AMELIAN'S,581,0
2012,STORY HILL,519,0
2012,SUNSET HEIGHTS,1245,2
2012,THE VALLEY / PIGSVILLE,143,1
2012,THURSTON WOODS,1176,6
2012,TIMMERMAN AIRPORT,52,0
2012,TIMMERMAN WEST,963,1
2012,TIPPECANOE,2011,0
2012,TOWN & COUNTRY MANOR,615,0
2012,TOWN OF LAKE,1866,0
2012,TRIANGLE,136,2
2012,TRIANGLE NORTH,227,1
2012,TRIPOLI PARK,233,0
2012,UPPER EAST SIDE,847,0
2012,UPTOWN,1403,5
2012,VALHALLA,558,0
2012,VALLEY FORGE,53,0
2012,VETERANS AFFAIRS,1,0
2012,VOGEL PARK,372,0
2012,WAHL PARK,824,4
2012,WALKER'S POINT,1172,2
2012,WALNUT HILL,439,3
2012,WASHINGTON HEIGHTS,1985,0
2012,WASHINGTON PARK,900,7
2012,WEDGEWOOD,477,0
2012,WEST VIEW,407,0
2012,WHISPERING HILLS,213,0
2012,WHITE MANOR,582,0
2012,WICK FIELD,162,0
2012,WILLIAMSBURG,593,5
2012,WILSON PARK,636,0
2012,WOODLAND COURT,135,0
2012,WOODLANDS,631,37
2012,WYRICK PARK,340,0
2012,YANKEE HILL,565,1
2013,ALCOTT PARK,483,0
2013,ALVERNO,163,0
2013,AMANI,1409,40
2013,ARLINGTON GARDENS,739,0
2013,ARLINGTON HEIGHTS,1184,18
2013,AVENUES WEST,270,5
2013,BARAN PARK,88,1
2013,BAY VIEW,5095,3
2013,BLUEMOUND HEIGHTS,1009,1
2013,BORCHERT FIELD,911,26
2013,BRADLEY ESTATES,1027,1
2013,BREWER'S HILL,598,1
2013,BRYNWOOD,2,0
2013,BUCHEL PARK,13,0
2013,BURNHAM PARK,1334,3
2013,CALUMET FARMS,383,0
2013,CAMBRIDGE HEIGHTS,494,0
2013,CANNON PARK,415,0
2013,CAPITOL HEIGHTS,1653,5
2013,CASTLE MANOR,748,0
2013,CLARKE SQUARE,979,4
2013,CLAYTON CREST,535,0
2013,CLOCK TOWER ACRES,342,1
2013,COLD SPRING PARK,277,1
2013,COLLEGE HEIGHTS,373,0
2013,COLUMBUS PARK,1122,1
2013,CONCORDIA,196,2
2013,COOPER PARK,1205,0
2013,COPERNICUS PARK,472,0
2013,DINEEN PARK,907,3
2013,DOWNER WOODS,657,0
2013,DRETZKA PARK,19,0
2013,ENDERIS PARK,917,0
2013,ESTABROOK PARK,9,0
2013,EUCLID PARK,455,0
2013,FAIR PARK,420,0
2013,FAIRFIELD,326,0
2013,FAIRVIEW,1382,1
2013,FERNWOOD,1062,1
2013,FLORIST HIGHLANDS,283,0
2013,FOREST HOME HILLS,759,7
2013,FRANKLIN HEIGHTS,2042,44
2013,FREEDOM VILLAGE,138,0
2013,GARDEN HOMES,581,7
2013,GOLDEN GATE,267,0
2013,GOLDEN VALLEY,1060,1
2013,GOLDMAN PARK,528,0
2013,GRA-RAM,478,0
2013,GRACELAND,790,1
2013,GRANTOSA,358,0
2013,GRANVILLE STATION,334,0
2013,GRANVILLE WOODS,2,0
2013,GRASSLYN MANOR,1568,3
2013,GREEN MOOR,187,0
2013,GROVER HEIGHTS,98,1
2013,HALYARD PARK,135,0
2013,HAMPTON HEIGHTS,2086,17
2013,HARAMBEE,2311,55
2013,HARBOR VIEW,146,0
2013,HARDER'S OAKS,150,0
2013,HAVENWOODS,176,4
2013,HAWLEY FARMS,598,0
2013,HAWTHORNE GLEN,122,0
2013,HERITAGE HEIGHTS,187,0
2013,HIGHWOOD ESTATES,500,0
2013,HILLSIDE,40,0
2013,HISTORIC MITCHELL STREET,1582,9
2013,HISTORIC THIRD WARD,612,0
2013,HOLLER PARK,167,0
2013,HONEY CREEK MANOR,834,0
2013,HONEY CREEK PARKWAY,435,0
2013,JACKSON PARK,2382,0
2013,JOHNSON'S WOODS,912,2
2013,JUNEAU TOWN,843,0
2013,KILBOURN TOWN,224,0
2013,KING PARK,165,2
2013,KOPS PARK,1169,0
2013,LAND BANK,19,0
2013,LAYTON PARK,1597,1
2013,LENOX HEIGHTS,452,1
2013,LINCOLN CREEK,1960,13
2013,LINCOLN PARK,1387,9
2013,LINCOLN VILLAGE,1912,9
2013,LINDSAY PARK,1055,1
2013,LITTLE MENOMONEE PARKWAY,274,0
2013,LONG VIEW,913,2
2013,LOWER EAST SIDE,2233,0
2013,LYONS PARK,521,0
2013,MACK ACRES,69,0
2013,MAITLAND PARK,319,0
2013,MAPLE TREE,383,1
2013,MARTIN DRIVE,411,2
2013,MC GOVERN PARK,1041,9
2013,MELODY VIEW,202,0
2013,MENOMONEE RIVER HILLS,1891,3
2013,MENOMONEE RIVER HILLS EAST,635,1
2013,MENOMONEE RIVER VALLEY,149,0
2013,MERRILL PARK,526,4
2013,METCALFE PARK,528,19
2013,MIDTOWN,1264,16
2013,MILL VALLEY,331,1
2013,MILLER VALLEY,108,1
2013,MILWAUKEE RIVER PARKWAY,231,0
2013,MITCHELL FIELD,60,0
2013,MITCHELL PARK,8,0
2013,MITCHELL WEST,872,0
2013,MORGAN HEIGHTS,542,0
2013,MORGANDALE,2486,0
2013,MOUNT MARY,698,0
2013,MOUNT OLIVET,56,0
2013,MURRAY HILL,658,1
2013,MUSKEGO WAY,1858,10
2013,"NASH PARK",847,0
2013,"NATIONAL PARK",456,1
2013,NEW COELN,160,0
2013,NORTH DIVISION,1655,32
2013,NORTH GRANVILLE,42,0
2013,NORTHPOINT,558,0
2013,NORTHRIDGE,226,0
2013,NORTHRIDGE LAKES,313,0
2013,OLD NORTH MILWAUKEE,3020,43
2013,PARK KNOLL,396,0
2013,PARK PLACE,42,0
2013,PARK VIEW,131,1
2013,PARKWAY HILLS,153,0
2013,PHEASANT RUN,481,0
2013,POLLBER HEIGHTS,74,0
2013,POLONIA,1003,2
2013,RED OAK HEIGHTS,232,0
2013,RIDGEVIEW,90,0
2013,RIVER BEND,499,0
2013,RIVERSIDE PARK,238,0
2013,RIVERTON HEIGHTS,465,0
2013,RIVERWEST,2950,2
2013,ROLLING GREEN,495,0
2013,ROOSEVELT GROVE,1444,4
2013,ROOT CREEK,480,0
2013,RUFUS KING,1352,12
2013,SAINT JOSEPH,1608,6
2013,SAVELAND PARK,588,0
2013,SERVITE WOODS,416,3
2013,SHERMAN PARK,1591,16
2013,SILVER CITY,803,1
2013,SILVER SPRING,2457,12
2013,SILVER SWAN,396,0
2013,SOUTHGATE,469,0
2013,SOUTHPOINT,535,0
2013,ST. AMELIAN'S,581,1
2013,STORY HILL,519,0
2013,SUNSET HEIGHTS,1243,1
2013,THE VALLEY / PIGSVILLE,142,0
2013,THURSTON WOODS,1170,6
2013,TIMMERMAN AIRPORT,52,0
2013,TIMMERMAN WEST,961,1
2013,TIPPECANOE,2011,0
2013,TOWN & COUNTRY MANOR,616,0
2013,TOWN OF LAKE,1866,1
2013,TRIANGLE,134,0
2013,TRIANGLE NORTH,225,3
2013,TRIPOLI PARK,233,0
2013,UPPER EAST SIDE,847,0
2013,UPTOWN,1402,8
2013,VALHALLA,559,0
2013,VALLEY FORGE,54,0
2013,VETERANS AFFAIRS,1,0
2013,VOGEL PARK,373,0
2013,WAHL PARK,818,5
2013,WALKER'S POINT,1168,4
2013,WALNUT HILL,436,8
2013,WASHINGTON HEIGHTS,1984,3
2013,WASHINGTON PARK,886,26
2013,WEDGEWOOD,477,0
2013,WEST VIEW,407,0
2013,WHISPERING HILLS,213,0
2013,WHITE MANOR,582,0
2013,WICK FIELD,161,0
2013,WILLIAMSBURG,588,12
2013,WILSON PARK,637,0
2013,WOODLAND COURT,135,0
2013,WOODLANDS,625,30
2013,WYRICK PARK,340,0
2013,YANKEE HILL,562,0
2014,ALCOTT PARK,483,0
2014,ALVERNO,164,0
2014,AMANI,1374,34
2014,ARLINGTON GARDENS,738,0
2014,ARLINGTON HEIGHTS,1174,14
2014,AVENUES WEST,270,5
2014,BARAN PARK,88,0
2014,BAY VIEW,5089,1
2014,BLUEMOUND HEIGHTS,1008,0
2014,BORCHERT FIELD,897,10
2014,BRADLEY ESTATES,1026,1
2014,BREWER'S HILL,596,0
2014,BRYNWOOD,2,0
2014,BUCHEL PARK,13,0
2014,BURNHAM PARK,1332,1
2014,CALUMET FARMS,389,0
2014,CAMBRIDGE HEIGHTS,494,0
2014,CANNON PARK,415,0
2014,CAPITOL HEIGHTS,1652,1
2014,CASTLE MANOR,748,0
2014,CLARKE SQUARE,979,6
2014,CLAYTON CREST,535,0
2014,CLOCK TOWER ACRES,342,1
2014,COLD SPRING PARK,278,3
2014,COLLEGE HEIGHTS,373,0
2014,COLUMBUS PARK,1121,0
2014,CONCORDIA,195,1
2014,COOPER PARK,1205,0
2014,COPERNICUS PARK,472,2
2014,DINEEN PARK,904,0
2014,DOWNER WOODS,658,0
2014,DRETZKA PARK,19,0
2014,ENDERIS PARK,917,0
2014,ESTABROOK PARK,9,0
2014,EUCLID PARK,455,0
2014,FAIR PARK,420,0
2014,FAIRFIELD,330,1
2014,FAIRVIEW,1382,1
2014,FERNWOOD,1063,0
2014,FLORIST HIGHLANDS,283,0
2014,FOREST HOME HILLS,755,1
2014,FRANKLIN HEIGHTS,2004,28
2014,FREEDOM VILLAGE,138,0
2014,GARDEN HOMES,575,2
2014,GOLDEN GATE,267,0
2014,GOLDEN VALLEY,1059,0
2014,GOLDMAN PARK,528,0
2014,GRA-RAM,478,0
2014,GRACELAND,788,2
2014,GRANTOSA,358,0
2014,GRANVILLE STATION,335,1
2014,GRANVILLE WOODS,2,0
2014,GRASSLYN MANOR,1568,2
2014,GREEN MOOR,186,0
2014,GROVER HEIGHTS,97,2
2014,HALYARD PARK,135,1
2014,HAMPTON HEIGHTS,2074,8
2014,HARAMBEE,2269,29
2014,HARBOR VIEW,146,0
2014,HARDER'S OAKS,150,0
2014,HAVENWOODS,172,2
2014,HAWLEY FARMS,597,0
2014,HAWTHORNE GLEN,122,0
2014,HERITAGE HEIGHTS,188,0
2014,HIGHWOOD ESTATES,499,0
2014,HILLSIDE,40,0
2014,HISTORIC MITCHELL STREET,1573,9
2014,HISTORIC THIRD WARD,612,0
2014,HOLLER PARK,167,0
2014,HONEY CREEK MANOR,834,0
2014,HONEY CREEK PARKWAY,435,0
2014,JACKSON PARK,2382,0
2014,JOHNSON'S WOODS,909,1
2014,JUNEAU TOWN,810,0
2014,KILBOURN TOWN,224,0
2014,KING PARK,162,1
2014,KOPS PARK,1170,0
2014,LAND BANK,19,0
2014,LAYTON PARK,1598,0
2014,LENOX HEIGHTS,452,0
2014,LINCOLN CREEK,1955,7
2014,LINCOLN PARK,1390,4
2014,LINCOLN VILLAGE,1906,4
2014,LINDSAY PARK,1055,2
2014,LITTLE MENOMONEE PARKWAY,274,0
2014,LONG VIEW,912,3
2014,LOWER EAST SIDE,2230,1
2014,LYONS PARK,521,0
2014,MACK ACRES,69,0
2014,MAITLAND PARK,319,0
2014,MAPLE TREE,383,2
2014,MARTIN DRIVE,412,4
2014,MC GOVERN PARK,1035,2
2014,MELODY VIEW,202,0
2014,MENOMONEE RIVER HILLS,1888,1
2014,MENOMONEE RIVER HILLS EAST,635,0
2014,MENOMONEE RIVER VALLEY,149,0
2014,MERRILL PARK,526,3
2014,METCALFE PARK,502,11
2014,MIDTOWN,1257,13
2014,MILL VALLEY,330,0
2014,MILLER VALLEY,107,0
2014,MILWAUKEE RIVER PARKWAY,231,0
2014,MITCHELL FIELD,60,0
2014,MITCHELL PARK,8,0
2014,MITCHELL WEST,872,0
2014,MORGAN HEIGHTS,542,0
2014,MORGANDALE,2485,1
2014,MOUNT MARY,699,0
2014,MOUNT OLIVET,56,0
2014,MURRAY HILL,657,0
2014,MUSKEGO WAY,1850,8
2014,"NASH PARK",847,0
2014,"NATIONAL PARK",455,1
2014,NEW COELN,160,0
2014,NORTH DIVISION,1624,42
2014,NORTH GRANVILLE,42,0
2014,NORTHPOINT,558,0
2014,NORTHRIDGE,226,1
2014,NORTHRIDGE LAKES,313,1
2014,OLD NORTH MILWAUKEE,2989,29
2014,PARK KNOLL,396,0
2014,PARK PLACE,42,0
2014,PARK VIEW,130,0
2014,PARKWAY HILLS,153,0
2014,PHEASANT RUN,482,0
2014,POLLBER HEIGHTS,74,1
2014,POLONIA,1001,1
2014,RED OAK HEIGHTS,232,0
2014,RIDGEVIEW,90,0
2014,RIVER BEND,499,0
2014,RIVERSIDE PARK,239,1
2014,RIVERTON HEIGHTS,465,0
2014,RIVERWEST,2883,3
2014,ROLLING GREEN,495,0
2014,ROOSEVELT GROVE,1447,12
2014,ROOT CREEK,480,0
2014,RUFUS KING,1352,7
2014,SAINT JOSEPH,1606,8
2014,SAVELAND PARK,588,0
2014,SERVITE WOODS,415,0
2014,SHERMAN PARK,1576,31
2014,SILVER CITY,801,2
2014,SILVER SPRING,2450,4
2014,SILVER SWAN,396,1
2014,SOUTHGATE,469,1
2014,SOUTHPOINT,535,0
2014,ST. AMELIAN'S,580,0
2014,STORY HILL,519,0
2014,SUNSET HEIGHTS,1245,4
2014,THE VALLEY / PIGSVILLE,143,0
2014,THURSTON WOODS,1168,5
2014,TIMMERMAN AIRPORT,52,0
2014,TIMMERMAN WEST,961,0
2014,TIPPECANOE,2011,0
2014,TOWN & COUNTRY MANOR,616,1
2014,TOWN OF LAKE,1866,0
2014,TRIANGLE,135,1
2014,TRIANGLE NORTH,219,1
2014,TRIPOLI PARK,233,0
2014,UPPER EAST SIDE,846,0
2014,UPTOWN,1397,7
2014,VALHALLA,560,4
2014,VALLEY FORGE,54,0
2014,VETERANS AFFAIRS,1,0
2014,VOGEL PARK,373,0
2014,WAHL PARK,817,6
2014,WALKER'S POINT,1166,3
2014,WALNUT HILL,428,8
2014,WASHINGTON HEIGHTS,1985,1
2014,WASHINGTON PARK,889,12
2014,WEDGEWOOD,477,0
2014,WEST VIEW,407,0
2014,WHISPERING HILLS,213,0
2014,WHITE MANOR,582,0
2014,WICK FIELD,163,0
2014,WILLIAMSBURG,580,12
2014,WILSON PARK,637,0
2014,WOODLAND COURT,135,0
2014,WOODLANDS,629,19
2014,WYRICK PARK,340,0
2014,YANKEE HILL,562,0
2015,ALCOTT PARK,483,1
2015,ALVERNO,165,0
2015,AMANI,1353,31
2015,ARLINGTON GARDENS,738,0
2015,ARLINGTON HEIGHTS,1173,20
2015,AVENUES WEST,266,2
2015,BARAN PARK,88,0
2015,BAY VIEW,5089,1
2015,BLUEMOUND HEIGHTS,1009,0
2015,BORCHERT FIELD,892,20
2015,BRADLEY ESTATES,1019,0
2015,BREWER'S HILL,597,0
2015,BRYNWOOD,1,0
2015,BUCHEL PARK,13,0
2015,BURNHAM PARK,1332,2
2015,CALUMET FARMS,392,0
2015,CAMBRIDGE HEIGHTS,494,0
2015,CANNON PARK,415,0
2015,CAPITOL HEIGHTS,1653,3
2015,CASTLE MANOR,749,0
2015,CLARKE SQUARE,977,3
2015,CLAYTON CREST,536,0
2015,CLOCK TOWER ACRES,343,0
2015,COLD SPRING PARK,275,3
2015,COLLEGE HEIGHTS,373,0
2015,COLUMBUS PARK,1122,0
2015,CONCORDIA,195,2
2015,COOPER PARK,1206,0
2015,COPERNICUS PARK,470,0
2015,DINEEN PARK,908,0
2015,DOWNER WOODS,657,0
2015,DRETZKA PARK,19,0
2015,ENDERIS PARK,917,0
2015,ESTABROOK PARK,9,0
2015,EUCLID PARK,455,0
2015,FAIR PARK,419,0
2015,FAIRFIELD,331,2
2015,FAIRVIEW,1381,0
2015,FERNWOOD,1063,0
2015,FLORIST HIGHLANDS,283,0
2015,FOREST HOME HILLS,756,4
2015,FRANKLIN HEIGHTS,1999,35
2015,FREEDOM VILLAGE,138,0
2015,GARDEN HOMES,570,5
2015,GOLDEN GATE,268,0
2015,GOLDEN VALLEY,1060,0
2015,GOLDMAN PARK,528,0
2015,GRA-RAM,478,0
2015,GRACELAND,787,1
2015,GRANTOSA,358,0
2015,GRANVILLE STATION,334,0
2015,GRANVILLE WOODS,2,0
2015,GRASSLYN MANOR,1570,2
2015,GREEN MOOR,186,0
2015,GROVER HEIGHTS,97,0
2015,HALYARD PARK,133,0
2015,HAMPTON HEIGHTS,2083,7
2015,HARAMBEE,2272,28
2015,HARBOR VIEW,147,0
2015,HARDER'S OAKS,150,0
2015,HAVENWOODS,174,3
2015,HAWLEY FARMS,597,0
2015,HAWTHORNE GLEN,122,0
2015,HERITAGE HEIGHTS,188,0
2015,HIGHWOOD ESTATES,499,0
2015,HILLSIDE,40,0
2015,HISTORIC MITCHELL STREET,1572,9
2015,HISTORIC THIRD WARD,612,0
2015,HOLLER PARK,167,0
2015,HONEY CREEK MANOR,834,0
2015,HONEY CREEK PARKWAY,435,0
2015,JACKSON PARK,2381,0
2015,JOHNSON'S WOODS,909,0
2015,JUNEAU TOWN,809,0
2015,KILBOURN TOWN,224,0
2015,KING PARK,160,3
2015,KOPS PARK,1170,0
2015,LAND BANK,19,0
2015,LAYTON PARK,1599,2
2015,LENOX HEIGHTS,453,0
2015,LINCOLN CREEK,1957,9
2015,LINCOLN PARK,1397,8
2015,LINCOLN VILLAGE,1902,5
2015,LINDSAY PARK,1053,0
2015,LITTLE MENOMONEE PARKWAY,274,0
2015,LONG VIEW,912,1
2015,LOWER EAST SIDE,2231,0
2015,LYONS PARK,521,0
2015,MACK ACRES,69,0
2015,MAITLAND PARK,319,0
2015,MAPLE TREE,383,0
2015,MARTIN DRIVE,411,2
2015,MC GOVERN PARK,1037,1
2015,MELODY VIEW,202,0
2015,MENOMONEE RIVER HILLS,1890,0
2015,MENOMONEE RIVER HILLS EAST,635,0
2015,MENOMONEE RIVER VALLEY,149,0
2015,MERRILL PARK,527,3
2015,METCALFE PARK,505,18
2015,MIDTOWN,1254,22
2015,MILL VALLEY,331,0
2015,MILLER VALLEY,108,0
2015,MILWAUKEE RIVER PARKWAY,231,0
2015,MITCHELL FIELD,60,0
2015,MITCHELL PARK,8,0
2015,MITCHELL WEST,871,0
2015,MORGAN HEIGHTS,542,0
2015,MORGANDALE,2485,0
2015,MOUNT MARY,699,0
2015,MOUNT OLIVET,56,0
2015,MURRAY HILL,658,0
2015,MUSKEGO WAY,1849,4
2015,"NASH PARK",847,0
2015,"NATIONAL PARK",455,0
2015,NEW COELN,161,0
2015,NORTH DIVISION,1590,31
2015,NORTH GRANVILLE,42,0
2015,NORTHPOINT,558,0
2015,NORTHRIDGE,225,0
2015,NORTHRIDGE LAKES,313,0
2015,OLD NORTH MILWAUKEE,2998,20
2015,PARK KNOLL,395,0
2015,PARK PLACE,44,0
2015,PARK VIEW,131,0
2015,PARKWAY HILLS,153,0
2015,PHEASANT RUN,482,0
2015,POLLBER HEIGHTS,73,0
2015,POLONIA,1003,0
2015,RED OAK HEIGHTS,232,0
2015,RIDGEVIEW,90,0
2015,RIVER BEND,499,0
2015,RIVERSIDE PARK,237,0
2015,RIVERTON HEIGHTS,465,0
2015,RIVERWEST,2881,4
2015,ROLLING GREEN,495,0
2015,ROOSEVELT GROVE,1444,4
2015,ROOT CREEK,480,0
2015,RUFUS KING,1354,13
2015,SAINT JOSEPH,1602,6
2015,SAVELAND PARK,588,0
2015,SERVITE WOODS,417,2
2015,SHERMAN PARK,1570,22
2015,SILVER CITY,803,1
2015,SILVER SPRING,2459,8
2015,SILVER SWAN,395,0
2015,SOUTHGATE,469,1
2015,SOUTHPOINT,535,1
2015,ST. AMELIAN'S,581,0
2015,STORY HILL,519,0
2015,SUNSET HEIGHTS,1242,3
2015,THE VALLEY / PIGSVILLE,143,0
2015,THURSTON WOODS,1168,7
2015,TIMMERMAN AIRPORT,52,0
